n_fold,k,score_function,algorithm,accuracy,precision,recall,f-measure
5,11,chi2,SimpleLogistic,0.5624385447394297,0.5761242587305073,0.5536730545876887,0.5228322297667749
5,11,chi2,JRIP,0.5073746312684366,0.35598802395209583,0.4916202090592334,0.3418700084862998
6,11,chi2,NaiveBayes,0.5530973451327433,0.5688947822259748,0.5593931275063326,0.5398592031967102
6,11,chi2,KNN,0.4837758112094395,0.5274508422017056,0.5003770085748882,0.3293621136853211
6,11,chi2,RandomForest,0.5545722713864307,0.5696025803785932,0.5606557916550918,0.5423801544202882
6,11,chi2,LogisticRegression,0.5521140609636185,0.5809500651863502,0.5605807771119498,0.5260483928517989
6,11,chi2,DecisionTree,0.5535889872173058,0.568622651899896,0.5597043168691737,0.5412182034976153
6,11,chi2,SimpleLogistic,0.551622418879056,0.5789154253087828,0.559907582082849,0.5267836734693878
6,11,chi2,JRIP,0.47935103244837757,0.4280094905094905,0.4955359087358549,0.33369339773660545
7,11,chi2,NaiveBayes,0.5511307767944936,0.5607457840666796,0.5484864308196626,0.5259255666363303
7,11,chi2,KNN,0.5054080629301868,0.4750617283950617,0.499560506505374,0.3392427430511154
7,11,chi2,RandomForest,0.5712881022615536,0.5845645654933037,0.5687451953062675,0.5490173543270889
7,11,chi2,LogisticRegression,0.5580137659783677,0.5771630298742993,0.5548482079398924,0.5219029067829293
7,11,chi2,DecisionTree,0.5693215339233039,0.6013365382468726,0.5658384462527015,0.5261414407897536
7,11,chi2,SimpleLogistic,0.5594886922320551,0.5795700673281505,0.5563059338874142,0.5230789843907014
7,11,chi2,JRIP,0.5,0.4077485014985015,0.4942851340962824,0.34187678781806896
8,11,chi2,NaiveBayes,0.5471976401179941,0.5632309036003584,0.5536033681765389,0.532131297966923
8,11,chi2,KNN,0.4857423795476893,0.5756676557863502,0.5017770034843205,0.333547594077382
8,11,chi2,RandomForest,0.5619469026548672,0.5985976165558219,0.5706678281068525,0.5326820651998736
8,11,chi2,LogisticRegression,0.556047197640118,0.5860162275220329,0.5642828106852498,0.529980564089244
8,11,chi2,DecisionTree,0.5629301868239921,0.6006516131398462,0.5717160278745645,0.5332390119016919
8,11,chi2,SimpleLogistic,0.5471976401179941,0.5826985313835018,0.5564140534262485,0.5127256647526646
8,11,chi2,JRIP,0.4754178957718781,0.3907408921542289,0.4909465737514518,0.3325661389899052
9,11,chi2,NaiveBayes,0.5757128810226155,0.5844302916702167,0.5690519856958283,0.5521020691914682
9,11,chi2,KNN,0.5162241887905604,0.5307598975419044,0.5006624631628865,0.3458678463855422
9,11,chi2,RandomForest,0.5855457227138643,0.5972886552571915,0.5787397231107219,0.5614256807618732
9,11,chi2,LogisticRegression,0.5811209439528023,0.6031637138029594,0.572622705695054,0.5432056851250474
9,11,chi2,DecisionTree,0.584070796460177,0.6109753572168151,0.575203844125176,0.5429645667952879
9,11,chi2,SimpleLogistic,0.5801376597836775,0.6002174133216299,0.5718242657982222,0.5438072527103118
9,11,chi2,JRIP,0.5093411996066863,0.41352104623740443,0.49414429018693173,0.34707040296433533
0,11,f_classif,NaiveBayes,0.5614552605703048,0.5904787527063555,0.5614552605703048,0.5232202828626838
0,11,f_classif,KNN,0.5009832841691249,0.5252482621648461,0.5009832841691249,0.34317103208981314
0,11,f_classif,RandomForest,0.5619469026548672,0.5728211947626841,0.5619469026548672,0.5449592450561892
0,11,f_classif,LogisticRegression,0.5653883972468043,0.588776655443322,0.5653883972468043,0.5347455100976228
0,11,f_classif,DecisionTree,0.5599803343166175,0.5708922988316604,0.5599803343166174,0.5423703888053033
0,11,f_classif,SimpleLogistic,0.5663716814159292,0.5901116427432217,0.5663716814159292,0.5357981220657277
0,11,f_classif,JRIP,0.49016715830875124,0.3974798387096774,0.49016715830875124,0.3412823654220852
1,11,f_classif,NaiveBayes,0.5501474926253688,0.5595809331797235,0.540051578277878,0.5042321580076692
1,11,f_classif,KNN,0.515732546705998,0.2583743842364532,0.49810066476733145,0.34025300032435946
1,11,f_classif,RandomForest,0.5614552605703048,0.5651940225579217,0.5542486735147285,0.5384610688265701
1,11,f_classif,LogisticRegression,0.5585054080629301,0.5680909995140517,0.5492389590248917,0.5205917523803324
1,11,f_classif,DecisionTree,0.56047197640118,0.5642629193470433,0.5531596051473727,0.5367800128185664
1,11,f_classif,SimpleLogistic,0.5555555555555556,0.5626008806728537,0.546668757677932,0.5204951891382174
1,11,f_classif,JRIP,0.5093411996066863,0.39202046312712313,0.49227632713871244,0.34621662533414926
2,11,f_classif,NaiveBayes,0.5496558505408063,0.5812137491680136,0.5528579495787918,0.5082828018377137
2,11,f_classif,KNN,0.4936086529006883,0.4553659742828883,0.498952781366277,0.33472843206991154
2,11,f_classif,RandomForest,0.5530973451327433,0.5668519805420431,0.5553478738464157,0.5340734608711429
